"Fei-Fei Li"
"Michael Franz"
"Edward A. Fox"
"Kyla A. McMullen"
"David Wetherall"
"Alfred Kobsa"
"Michael Horn"
"Lenore Blum"
"Shivnath Babu"
"Samir Khuller"
"Ani Nenkova"
"Andrew McGregor"
"Jing Chen"
"Daphne Koller"
"Zeev Dvir"
"Bob Kessler"
"Cauligi (Raghu) Raghavendra"
"Ana Milanova"
"Larry Smarr"
"Milo Martin"
"Victor Vianu"
"Henning Schulzrinne"
"Lars Arge"
"Mikhail Belkin"
"Barbara Cutler"
"Richard Lipton"
"Ranjit Jhala"
"T. S. Eugene Ng"
"Xavier Tricoche"
"Suresh Jagannathan"
"Gloria Mark"
"Pablo Parrilo"
"Song Chun Zhu"
"Doug A. Bowman"
"Jeffrey Naughton"
"Michael G. Dyer"
"S. Rao Kosaraju"
"Lydia E. Kavraki"
"David Bindel"
"Zhaojun Bai"
"Prasad Tetali"
"Mark D. Hill"
"Robert Sedgewick"
"Edward Felten"
"Eric Brewer"
"David Blei"
"Charles Stewart"
"Jon Froehlich"
"David Mazieres"
"John Mellor-Crummey"
"Lakshminarayanan Subramanian"
"Jon Kleinberg"
"Santosh Nagarakatte"
"Neil Immerman"
"Richard R. Muntz"
"Giovanni Vigna"
"Ramani Duraiswami"
"Deborah Tatar"
"Claire Mathieu"
"John Carlis"
"Andrew Appel"
"Richard Stern"
"Steven K. Feiner"
"Ian Foster"
